avatar,fullname,id,images/0,images/1,images/2,images/3,isQuote,isRetweet,likes,links/0,links/1,links/2,links/3,links/4,links/5,links/6,links/7,links/8,links/9,links/10,links/11,links/12,links/13,links/14,links/15,links/16,links/17,links/18,links/19,links/20,links/21,links/22,links/23,links/24,links/25,links/26,links/27,links/28,quotedTweet/avatar,quotedTweet/fullname,quotedTweet/images/0,quotedTweet/images/1,quotedTweet/images/2,quotedTweet/images/3,quotedTweet/links/0,quotedTweet/links/1,quotedTweet/links/2,quotedTweet/links/3,quotedTweet/links/4,quotedTweet/links/5,quotedTweet/text,quotedTweet/timestamp,quotedTweet/url,quotedTweet/username,quotes,replies,retweets,searchQuery,text,timestamp,url,user/avatar,user/description,user/joinDate,user/location,user/totalFollowers,user/totalFollowing,user/totalLikes,user/totalTweets,user/url,user/userFullName,user/username,user/verified,user/website,username,verified
https://pbs.twimg.com/profile_images/1119995143468093441/ypp5qv-_.jpg,Lets_clean_amravati,1193546225716363269,https://pbs.twimg.com/media/EJBT2yCUUAIoNJz.jpg,https://pbs.twimg.com/media/EJBT4UoVUAANOW4.jpg,https://pbs.twimg.com/media/EJBT5T1UcAAwKP9.jpg,https://pbs.twimg.com/media/EJBT7syUEAARmvL.jpg,False,False,35,https://twitter.com/narendramodi_in,https://twitter.com/PMOIndia,https://twitter.com/PrakashJavdekar,https://twitter.com/smritiirani,https://twitter.com/SunilPDeshmukh,https://twitter.com/NavneetKRana,https://twitter.com/ppotepatil,https://twitter.com/CMOMaharashtra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,18,School,109 week completed educational painting municipal corporation school master nagar,2019-11-10T15:09:00.000Z,https://twitter.com/Letscleanamt/status/1193546225716363269,https://pbs.twimg.com/profile_images/1119995143468093441/ypp5qv-_.jpg,,2017-10-28T07:22:00.000Z,"Amravati, India",843,330,611,421,https://twitter.com//Letscleanamt,Lets_clean_amravati,@Letscleanamt,False,,@Letscleanamt,False
https://pbs.twimg.com/profile_images/2698055864/b7276dea0173cfec128117bd137b0f6e.jpeg,ziauddin ahmed Retd Deputy SP Police,1193401960918994945,,,,,False,False,0,https://twitter.com/SunniWaqfBoard,https://twitter.com/ArshadMadanijuh,https://twitter.com/Zafaryab_Jilani,https://twitter.com/asadowaisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,School,humble advice must built good modern school cum malaria memory bari mosque ayoddhya name acres land,2019-11-10T05:36:00.000Z,https://twitter.com/zfahmed/status/1193401960918994945,https://pbs.twimg.com/profile_images/2698055864/b7276dea0173cfec128117bd137b0f6e.jpeg,Secular Anti Manuvad Have Faith in Islamic Ideology and fully support Ambedakrite Movement,2012-10-09T11:24:00.000Z,,339,457,28848,27902,https://twitter.com//zfahmed,ziauddin ahmed Retd Deputy SP Police,@zfahmed,False,,@zfahmed,False
https://pbs.twimg.com/profile_images/1119995143468093441/ypp5qv-_.jpg,Lets_clean_amravati,1165732857878208513,https://pbs.twimg.com/media/EC2DzbOUUAAosAU.jpg,https://pbs.twimg.com/media/EC2Dz-HVAAAqaAk.jpg,https://pbs.twimg.com/media/EC2D0tqVUAAL-NH.jpg,https://pbs.twimg.com/media/EC2D2OwU8AALEtr.jpg,False,False,19,https://twitter.com/search?q=%23MyCleanIndia,https://twitter.com/search?q=%23SwachhBharat,https://twitter.com/SwachhBharatGov,https://twitter.com/SunilPDeshmukh,https://twitter.com/ErikSolheim,https://twitter.com/ppotepatil,https://twitter.com/narendramodi,https://twitter.com/Dev_Fadnavis,https://twitter.com/PMOIndia,https://twitter.com/NavneetKRana,https://twitter.com/Ranjitpatil_Mos,https://twitter.com/deespeak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,15,School,week day school awareness program use clay idols day exhibition clay games idols mycleanindia swachhbharat,2019-08-25T21:09:00.000Z,https://twitter.com/Letscleanamt/status/1165732857878208513,https://pbs.twimg.com/profile_images/1119995143468093441/ypp5qv-_.jpg,,2017-10-28T07:22:00.000Z,"Amravati, India",843,330,611,421,https://twitter.com//Letscleanamt,Lets_clean_amravati,@Letscleanamt,False,,@Letscleanamt,False
https://pbs.twimg.com/profile_images/1119995143468093441/ypp5qv-_.jpg,Lets_clean_amravati,1115529394066317312,https://pbs.twimg.com/media/D3sn_jqUwAAzWSq.jpg,https://pbs.twimg.com/media/D3soAvaUYAAsGjw.jpg,https://pbs.twimg.com/media/D3soDAWUUAEnFgF.jpg,https://pbs.twimg.com/media/D3soD7lUcAAZrrJ.jpg,False,False,24,https://twitter.com/SunilPDeshmukh,https://twitter.com/ppotepatil,https://twitter.com/RaviRana,https://twitter.com/PMOIndia,https://twitter.com/SwachhBharatGov,https://twitter.com/TawdeVinod,https://twitter.com/Dev_Fadnavis,https://twitter.com/SwachhMaha,https://twitter.com/Sahabhag,https://twitter.com/CMOMaharashtra,https://twitter.com/abpmajhatv,https://twitter.com/narendramodi,https://twitter.com/Ranjitpatil_Mos,https://twitter.com/nitin_gadkari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,19,School,thank much mahanagar alike school mahadekhori felicitations,2019-04-09T08:18:00.000Z,https://twitter.com/Letscleanamt/status/1115529394066317312,https://pbs.twimg.com/profile_images/1119995143468093441/ypp5qv-_.jpg,,2017-10-28T07:22:00.000Z,"Amravati, India",843,330,611,421,https://twitter.com//Letscleanamt,Lets_clean_amravati,@Letscleanamt,False,,@Letscleanamt,False
,,1302628708885258241,,,,,False,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,School,classes mandatory school accounting self confidence public speaking selfdefence nutrition money management time management taxes,2020-09-06T15:24:00.000Z,https://twitter.com/DeepeshTalreja3/status/1302628708885258241,https://pbs.twimg.com/profile_images/1600777340354584577/3S9FK8bF.jpg,20                                                                                     Chill Yaar🍻  ZINDAGI NA MILEGI DOBARA.,2020-08-31T17:47:00.000Z,India,19,260,9,162,https://twitter.com//DeepeshTalreja3,Deepesh Talreja,@DeepeshTalreja3,False,instagram.com/deepesh_talrej…,,False
,,1005862290409877504,https://pbs.twimg.com/media/DfWKY1wW0AA1Kjn.jpg,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,college,government engineering colleges amravati alumni also election,2018-06-10T17:20:00.000Z,https://twitter.com/kiranpaturkar/status/1005862290409877504,https://pbs.twimg.com/profile_images/543401846753091584/bulZ7tw0.jpeg,President BJP Amravati/ President Amt MIDC Asso./ President Fed.Of Industries Asso. Vidarbha./ President Alumni Asso. GCOE./ Director IEA/ Views are personal.,2013-07-12T10:18:00.000Z,"Amravati, India",1227,479,437,11439,https://twitter.com//kiranpaturkar,Kiran Paturkar,@kiranpaturkar,False,,,False
,,993172583070629888,,,,,False,False,0,https://twitter.com/RCPLondon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,college,sir diploma courses college physicians surgeons recognised use,2018-05-06T16:56:00.000Z,https://twitter.com/samirahmad46/status/993172583070629888,https://pbs.twimg.com/profile_images/1100973967093903360/DgL_RA4q.jpg,"Simple living , high thinking .. well that's not my way of life. I love to indulge myself to the very best things available",2011-06-29T10:39:00.000Z,AMRAVATI,170,2245,17130,3981,https://twitter.com//samirahmad46,SAMIR AHMAD,@samirahmad46,False,,,False
,,1394154316580020224,,,,,False,False,8,https://twitter.com/search?q=%23doctors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,Masters,life doctors you stated guest year you gon finish you set house posting you masters specialisation you doctor master specifications you pure independent responsible human,2021-05-17T04:54:00.000Z,https://twitter.com/yashashree_dr/status/1394154316580020224,https://pbs.twimg.com/profile_images/1692919350959976448/TqLkSXZg.jpg,MD Homoeopathic Paediatrician| NGO runner | Keen listener & observer,2020-06-17T09:36:00.000Z,"Amravati, India",2798,703,18327,2608,https://twitter.com//yashashree_dr,Dr Yashashree Chauhan,@yashashree_dr,False,Instagram.com/dr.yashashree_,,False
,,1002218349101641728,,,,,True,False,0,https://twitter.com/Malala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malala Yousafzai,,,,,https://twitter.com/elonmusk,,,,,,Hello from the other side 😳 @elonmusk,2018-05-31T12:56:00.000Z,https://twitter.com/Malala/status/1002171917208641536,@Malala,0,0,0,college,topic extempore interview round mba college,2018-05-31T16:00:00.000Z,https://twitter.com/ImAAkashJaiswal/status/1002218349101641728,https://pbs.twimg.com/profile_images/3518159403/798b88d72f5d576928a613f0cba2e2fd.jpeg,"Space Enthusiast , Spread love not Hate",2009-10-11T11:53:00.000Z,United States,74,69,1996,2761,https://twitter.com//ImAAkashJaiswal,AAkash jaiswal 🇮🇳,@ImAAkashJaiswal,False,,,True
,,907279170773778432,https://pbs.twimg.com/media/DJdNcHVVoAYiLGr.jpg,,,,False,False,0,https://twitter.com/narendramcdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,college,college years old girls rented place facility,2017-09-11T16:26:00.000Z,https://twitter.com/89ccf3e1113b4b8/status/907279170773778432,https://pbs.twimg.com/profile_images/557455746338533376/fdPm0wZg.jpeg,,2014-12-21T12:11:00.000Z,,620,1262,480,854,https://twitter.com//89ccf3e1113b4b8,Jaisingh Deshmukh,@89ccf3e1113b4b8,False,,,False
,,913739033372540929,,,,,False,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,college,schools colleges bus railway station roads railway airport metro city obsolete need improvement,2017-09-29T12:15:00.000Z,https://twitter.com/89ccf3e1113b4b8/status/913739033372540929,https://pbs.twimg.com/profile_images/557455746338533376/fdPm0wZg.jpeg,,2014-12-21T12:11:00.000Z,,620,1262,480,854,https://twitter.com//89ccf3e1113b4b8,Jaisingh Deshmukh,@89ccf3e1113b4b8,False,,,False
,,959948260541517824,https://pbs.twimg.com/media/DVJr1_sU8AEdcks.jpg,,,,False,False,0,https://twitter.com/search?q=%23festival,https://twitter.com/search?q=%23Nagpur,https://twitter.com/timesofindia,https://twitter.com/SunilWarrier1,https://twitter.com/nitin_gadkari,https://twitter.com/CMOMaharashtra,https://twitter.com/dioicnagpur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,college,suresh chorale khasdar sanskrutik festival shear deshmukh college ground nagar saturday january with 2018,2018-02-04T00:34:00.000Z,https://twitter.com/Vidarbha24news/status/959948260541517824,https://pbs.twimg.com/profile_images/718676920401928192/MrNeuzp5.jpg,"#AmravatiNews #Vidarbhanews #Amravaticitynews #maharashtranews
 आपल्या न्यूज आम्हाला पाठवण्यासाठी whatsapp 9421719953 ला करा.",2015-10-18T13:20:00.000Z,"Amravati, Maharashtra",1052,0,57,16809,https://twitter.com//Vidarbha24news,Vidarbha24News,@Vidarbha24news,False,vidarbha24news.com,,False
,,971769997306548226,,,,,False,False,3,https://www.instagram.com/p/BgETsF5gL075VpAZRaZhx9Kqm9Ym_Fi6Kfqlxw0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,college,signature day vote patio college,2018-03-08T15:29:00.000Z,https://twitter.com/IamVed_45/status/971769997306548226,https://pbs.twimg.com/profile_images/990672849311535105/ZC4GTNmj.jpg,A successful person does not do the different thing he does the same thing differently...,2016-04-26T03:52:00.000Z,India,26,154,162,33,https://twitter.com//IamVed_45,Vedant Thakur Gour,@IamVed_45,False,,,False
,,993172938500128768,,,,,False,False,0,https://twitter.com/rcgp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,college,diploma courses college physicians surgeons recognised use,2018-05-06T16:57:00.000Z,https://twitter.com/samirahmad46/status/993172938500128768,https://pbs.twimg.com/profile_images/1100973967093903360/DgL_RA4q.jpg,"Simple living , high thinking .. well that's not my way of life. I love to indulge myself to the very best things available",2011-06-29T10:39:00.000Z,AMRAVATI,170,2245,17130,3981,https://twitter.com//samirahmad46,SAMIR AHMAD,@samirahmad46,False,,,False
,,965143914893131776,https://pbs.twimg.com/media/DWThQ47V4AEJaui.jpg,,,,False,False,0,https://twitter.com/sudhirsawant09,https://twitter.com/pankaj_aap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,college,map leaders shripankaj guptaji brigsudhir savant participating sarpanch parish organised occasion shivjayanti hanate national college nagar,2018-02-18T08:40:00.000Z,https://twitter.com/Vidarbha24news/status/965143914893131776,https://pbs.twimg.com/profile_images/718676920401928192/MrNeuzp5.jpg,"#AmravatiNews #Vidarbhanews #Amravaticitynews #maharashtranews
 आपल्या न्यूज आम्हाला पाठवण्यासाठी whatsapp 9421719953 ला करा.",2015-10-18T13:20:00.000Z,"Amravati, Maharashtra",1052,0,57,16809,https://twitter.com//Vidarbha24news,Vidarbha24News,@Vidarbha24news,False,vidarbha24news.com,,False
,,938320416761815040,https://pbs.twimg.com/media/DQWVblrUMAAYKMP.jpg,https://pbs.twimg.com/media/DQWVblsUEAE35tr.jpg,https://pbs.twimg.com/media/DQWVblxVQAAWy8x.jpg,,False,False,11,https://twitter.com/search?q=%23SwachhBharat,https://twitter.com/SwachhBharatGov,https://twitter.com/SwachhMaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,college,swachhbharat event sari shiva science college amravati,2017-12-06T08:13:00.000Z,https://twitter.com/AmravatiNews/status/938320416761815040,https://pbs.twimg.com/profile_images/674617940621156352/XgN91JRM.jpg,Official twitter handle for Amravati. We will tweet all the important news related to Amravati. One tweet to get any help about Amravati.,2013-03-24T18:25:00.000Z,"Amravati, India",3559,28,90,749,https://twitter.com//AmravatiNews,Amravati News™,@AmravatiNews,False,,,False
,,968891243819356160,,,,,False,False,1,https://www.instagram.com/p/Bfv2lQDBUVmu6ZjLBjOzwr_VI9k04ufjifdqY00/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,college,day spend rods spina college engineering,2018-02-28T16:50:00.000Z,https://twitter.com/RaiboleAniket/status/968891243819356160,https://pbs.twimg.com/profile_images/987346072354807808/vPhC2xlH.jpg,"passionate about football ⚽⚽
love to listen music
love to play fifa🎮🎮
#AR",2015-11-24T13:09:00.000Z,"Amravati, India",62,44,4496,722,https://twitter.com//RaiboleAniket,Aniket Raibole,@RaiboleAniket,False,,,False
,,888847421220032512,,,,,True,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hifza Mazher Chaudry,,,,,,,,,,,جی الحمدلااللّٰہ,2017-07-22T19:43:00.000Z,https://twitter.com/HifzaMazherPTI/status/888847078943858689,@HifzaMazherPTI,0,0,0,college,map tiny talia paid college paid,2017-07-22T19:45:00.000Z,https://twitter.com/TamjeedQ/status/888847421220032512,https://pbs.twimg.com/profile_images/940252989360447488/XKn7X9tC.jpg,News,2017-05-02T13:28:00.000Z,"Amravati, India",274,989,427,3437,https://twitter.com//TamjeedQ,Tamjeed Quereshi,@TamjeedQ,False,,,False
https://pbs.twimg.com/profile_images/1574626544114278401/RE7OFwRf.jpg,Yash Janardhan Gajbhiye,837021312279326720,https://pbs.twimg.com/media/C52yVu9XEAc6j9t.jpg,,,,False,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,college,friends college,2017-03-01T19:26:00.000Z,https://twitter.com/yashopes/status/837021312279326720,https://pbs.twimg.com/profile_images/1574626544114278401/RE7OFwRf.jpg,In Filmmaker / Singer / Music,2013-10-01T05:22:00.000Z,Amravati,40,138,80,400,https://twitter.com//yashopes,Yash Janardhan Gajbhiye,@yashopes,False,,@yashopes,False
https://pbs.twimg.com/profile_images/3567862518/45611d84e4def206eb454ae1a4dba15c.jpeg,Pradeep Gawande,836547255175819269,,,,,False,False,0,https://twitter.com/NagpurTOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,college,students seeking autograph wanted shiva science college amravati,2017-02-28T12:03:00.000Z,https://twitter.com/pradeepfarmer/status/836547255175819269,https://pbs.twimg.com/profile_images/3567862518/45611d84e4def206eb454ae1a4dba15c.jpeg,GOD GIVES IT AND GOVT THIEVES IT.,2013-04-03T06:45:00.000Z,AMRAVATI,3697,2696,7052,22409,https://twitter.com//pradeepfarmer,Pradeep Gawande,@pradeepfarmer,False,,@pradeepfarmer,False
https://pbs.twimg.com/profile_images/1574626544114278401/RE7OFwRf.jpg,Yash Janardhan Gajbhiye,836202652341919744,,,,,False,False,0,https://www.instagram.com/p/BRBCzWLhJiFva6vGRW2AhlWrWUtF8tFl1_GhbE0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,college,assembly hall college much sari,2017-02-27T13:13:00.000Z,https://twitter.com/yashopes/status/836202652341919744,https://pbs.twimg.com/profile_images/1574626544114278401/RE7OFwRf.jpg,In Filmmaker / Singer / Music,2013-10-01T05:22:00.000Z,Amravati,40,138,80,400,https://twitter.com//yashopes,Yash Janardhan Gajbhiye,@yashopes,False,,@yashopes,False
https://pbs.twimg.com/profile_images/1574626544114278401/RE7OFwRf.jpg,Yash Janardhan Gajbhiye,836201184880799745,,,,,False,False,0,https://twitter.com/search?q=%23yarra,https://twitter.com/search?q=%23tashan,https://www.instagram.com/p/BRBCIodBwEt_LXwtR1DWM_GcO8VkdP8a2ldSzY0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,college,est self day college gadding stars marry,2017-02-27T13:07:00.000Z,https://twitter.com/yashopes/status/836201184880799745,https://pbs.twimg.com/profile_images/1574626544114278401/RE7OFwRf.jpg,In Filmmaker / Singer / Music,2013-10-01T05:22:00.000Z,Amravati,40,138,80,400,https://twitter.com//yashopes,Yash Janardhan Gajbhiye,@yashopes,False,,@yashopes,False
https://pbs.twimg.com/profile_images/1574626544114278401/RE7OFwRf.jpg,Yash Janardhan Gajbhiye,835489530794786816,,,,,False,False,0,https://twitter.com/search?q=%23college,https://twitter.com/search?q=%23EDMcontest,https://www.instagram.com/p/BQ7-gi8Bfec2Xsv7mLsxnAPcUSGJaI1FNqwFoI0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,college,congratulations dear sprang college,2017-02-25T14:00:00.000Z,https://twitter.com/yashopes/status/835489530794786816,https://pbs.twimg.com/profile_images/1574626544114278401/RE7OFwRf.jpg,In Filmmaker / Singer / Music,2013-10-01T05:22:00.000Z,Amravati,40,138,80,400,https://twitter.com//yashopes,Yash Janardhan Gajbhiye,@yashopes,False,,@yashopes,False
